h3,max_p,mean_p,expected_hi_hours,fc_dow,fc_hour,fc_p,fc_dow_name,risk_tier,tier,lat,lon,location_name,top_violation,total_impact,capacity_loss_pct,near_junction,peak_dow,peak_hour
8a6189209677fff,0.7252283173260199,0.2592727008130468,43.55781373659187,4,6,0.7252283173260199,Friday,High,CRITICAL,12.93963081524618,77.6932993836562,"Yemalur Road, NCC Nagarjuna Green Woods, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,50.6,49.8,0.0,Friday,6
8a6189209707fff,0.8280291323950443,0.23554890780230425,39.572216510787115,0,8,0.8280291323950443,Monday,Medium,CRITICAL,12.938544576095946,77.69749775856802,"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,879.5,44.5,0.0,Friday,13
8a618920970ffff,0.8136976045732391,0.2655951669285786,44.619988044001204,1,8,0.8136976045732391,Tuesday,High,CRITICAL,12.938549376552915,77.69629296278298,"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,752.6,23.2,0.0,Saturday,4
8a6189209717fff,0.3389305271636914,0.2048246422619074,34.410539900000444,6,10,0.3389305271636914,Sunday,Low,CRITICAL,12.93961166428465,77.6981185197541,"2nd Main Road, Kaverappa Layout, Kaadubeesanahalli, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",WRONG PARKING,4.0,54.0,0.0,Tuesday,5
8a618920971ffff,0.6744533459363614,0.24834096576207373,41.72128224802839,3,9,0.6744533459363614,Thursday,Medium,CRITICAL,12.939616460415005,77.69691371145143,"1st Main Road, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,21.700000000000003,22.7,0.0,Thursday,9
8a618920972ffff,0.3540779049613399,0.21967700697827336,36.90573717234992,6,11,0.3540779049613399,Sunday,Low,CRITICAL,12.937477492095914,77.69687700598442,"3rd Main Road, Kethana Eternal Blossom, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,5.2,42.0,0.0,Thursday,10
8a6189209747fff,0.8039277904197771,0.2559097935078168,42.99284530931322,2,10,0.8039277904197771,Wednesday,High,CRITICAL,12.93748709607146,77.69446745563525,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,36.400000000000006,51.6,0.0,Wednesday,10
8a6189209757fff,0.7646867137865992,0.24290032697254166,40.807254931387,5,10,0.7646867137865992,Saturday,Medium,CRITICAL,12.938554171416891,77.6950881831832,"Kadubeesanahalli Underpass, Durga Coral Apartment, Kaverappa Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,77.85,50.2,0.0,Wednesday,3
8a618920975ffff,0.668827966850789,0.2516498517135288,42.27717508787284,1,6,0.668827966850789,Tuesday,High,CRITICAL,12.93855896068812,77.69388341976938,"Kadubeesanahalli Underpass, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,52.2,49.1,0.0,Tuesday,6
8a618920978ffff,0.8205696966030428,0.25076817185394545,42.12905287146284,2,9,0.8205696966030428,Wednesday,Medium,CRITICAL,12.941755422586208,77.69695041744271,"Outer Ring Road, SLS Serenity Apartment, Reddy Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,490.2,52.3,0.0,Wednesday,5
8a618920a207fff,0.868171927764134,0.232571563186501,39.072022615332166,1,6,0.868171927764134,Tuesday,Medium,CRITICAL,12.963069801662392,77.71659793883055,"ITPL Main Road, MS Ramaiah Silicon Field Apartment, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,245.9,51.9,0.0,Sunday,10
8a618920a217fff,0.8708645627975898,0.24486443536415717,41.137225141178405,6,9,0.8708645627975898,Sunday,Medium,HIGH,12.964137003147536,77.71721894794607,"ITPL Main Road, Pebble Creek, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,274.2,55.4,0.0,Sunday,9
8a618920a21ffff,0.35600148940294846,0.24115985896153375,40.51485630553767,0,11,0.35600148940294846,Monday,Medium,HIGH,12.964141722312023,77.71601378704423,"60 Feet Main Road, Block B, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,33.5,42.0,0.0,Thursday,3
8a618920a237fff,0.8796958572365542,0.2841087577448865,47.730271301140924,1,3,0.8796958572365542,Tuesday,High,CRITICAL,12.9630650725786,77.71780310339237,"ITPL Main Road, Pebble Creek, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,795.95,53.6,0.0,Wednesday,5
8a618920a2a7fff,0.9123837428455441,0.289978855219758,48.71644767691935,5,8,0.9123837428455441,Saturday,High,HIGH,12.96520420879321,77.71783996566467,"ITPL Main Road, Brigade Tech Gardens, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,1965.4,45.6,0.0,Tuesday,10
8a618920a2affff,0.7530311071098107,0.2264857877939265,38.04961234937965,3,5,0.7530311071098107,Thursday,Medium,HIGH,12.965208923643992,77.7166347922475,"60 Feet Main Road, Block B, AECS Layout, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,67.5,41.5,0.0,Thursday,3
8a618920a2b7fff,0.8550809620369224,0.2558519661556004,42.983130314140865,0,8,0.8550809620369224,Monday,High,HIGH,12.96627141859835,77.71846099198636,"ITPL Main Road, Vijetha Lapis Lazati, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,340.9,41.5,0.0,Monday,8
8a618920a38ffff,0.9722116987861533,0.3019443297281814,50.72664739433448,0,10,0.9722116987861533,Monday,High,CRITICAL,12.964132278377456,77.71842412502299,"ITPL Main Road, Brigade Tech Gardens, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,1753.55,54.5,0.0,Wednesday,10
8a618920a39ffff,0.7938644498679377,0.22374141651398802,37.58855797434999,0,8,0.7938644498679377,Monday,Medium,CRITICAL,12.965199488336388,77.71904515525664,"ITPL Main Road, Brigade Tech Gardens, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,288.6,49.7,0.0,Wednesday,10
8a618920a76ffff,0.35804398101872453,0.21916260010706662,36.81931681798719,6,11,0.35804398101872453,Sunday,Low,CRITICAL,12.96626670245432,77.71966619409334,"1st Main Road, Vijetha Lapis Lazati, Brookefield, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,5.2,54.0,0.0,Monday,8
8a618920b01ffff,0.9378202762411829,0.2557567300329581,42.96713064553697,2,2,0.9378202762411829,Wednesday,High,HIGH,12.956704518327774,77.70323193147212,"HAL Airport Road, SJR Spencer, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,801.1,47.3,0.0,Monday,3
8a618920b047fff,0.3116145145261936,0.16569743865780137,27.83716969451063,6,11,0.3116145145261936,Sunday,Low,HIGH,12.954574960150858,77.70078532373734,"2nd Cross Road, MSR Tech Zone, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,15.0,75.0,0.0,Tuesday,1
8a618920b057fff,0.35565316364060845,0.23906498301389328,40.162917146334074,6,11,0.35565316364060845,Sunday,Medium,HIGH,12.95564208943436,77.7014061513777,"Marathahalli Underpass, MSR Tech Zone, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",PARKING IN A MAIN ROAD,47.2,60.0,0.0,Tuesday,3
8a618920b06ffff,0.7610545410900165,0.23666252577045085,39.75930432943574,5,9,0.7610545410900165,Saturday,Medium,HIGH,12.953507835041894,77.70016450470024,"Outer Ring Road, Aishwarya Opulence, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,104.3,35.2,0.0,Saturday,0
8a618920b0c7fff,0.8118480897869446,0.23352343210221532,39.23193659317217,0,5,0.8118480897869446,Monday,Medium,HIGH,12.957781055162446,77.701442892283,"Marathahalli Underpass, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,1047.6,39.0,0.0,Wednesday,8
8a618920b0d7fff,0.330098519564044,0.1955652462676966,32.85496137297303,6,11,0.330098519564044,Sunday,Low,HIGH,12.958848192642122,77.70206373321523,"6th Cross Road, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,39.0,54.0,0.0,Sunday,13
8a618920b0e7fff,0.9509822247906828,0.2580183491908701,43.34708266406617,3,1,0.9509822247906828,Thursday,High,HIGH,12.956709222891252,77.70202698762134,"HAL Airport Road, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,1135.0,53.0,0.0,Thursday,1
8a618920b0effff,0.9434314363867977,0.24870028496753568,41.781647874545996,5,4,0.9434314363867977,Saturday,Medium,HIGH,12.956713921854483,77.70082205995416,"HAL Airport Road, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,1626.1,53.0,0.0,Saturday,3
8a618920b0f7fff,0.3573068505920122,0.24944906040235407,41.90744214759548,0,11,0.3573068505920122,Monday,Medium,HIGH,12.95777636052048,77.70264783246826,"2nd Cross Road, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,5.0,45.0,0.0,Wednesday,6
8a618920ba07fff,0.963920147965346,0.23883941471174816,40.12502167157369,0,8,0.963920147965346,Monday,Medium,CRITICAL,12.94816278826431,77.69947024215966,"Outer Ring Road, Sumadhura Platinum Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,371.4,49.9,0.0,Monday,8
8a618920ba0ffff,0.358123305915202,0.25424744351455175,42.71357051044469,6,11,0.358123305915202,Sunday,High,CRITICAL,12.948167533007004,77.69826538226842,(unnamed segment),PARKING IN A MAIN ROAD,10.0,60.0,0.0,Sunday,13
8a618920ba17fff,0.8358334683190616,0.255573808833883,42.93639988409234,0,8,0.8358334683190616,Monday,High,CRITICAL,12.949229901132645,77.7000910432173,"Outer Ring Road, Sri Manjunatha Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",NO PARKING,582.4,50.5,0.0,Monday,8
8a618920ba1ffff,0.8063625220903273,0.2579443250436899,43.334646607339906,5,3,0.8063625220903273,Saturday,High,CRITICAL,12.949234641551405,77.69888617080805,"Outer Ring Road, Soulspace Paradigm, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",PARKING IN A MAIN ROAD,168.7,59.5,0.0,Thursday,1
8a618920ba87fff,0.9243595872695725,0.2780105372906016,46.70577026482107,5,3,0.9243595872695725,Saturday,High,CRITICAL,12.9513688711777,77.70012777369645,"Outer Ring Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",PARKING IN A MAIN ROAD,3100.35,67.0,0.0,Saturday,14
8a618920ba8ffff,0.7563778113969618,0.2551261262875353,42.861189216305924,5,11,0.7563778113969618,Saturday,High,CRITICAL,12.951373597351878,77.69892289243563,"Outer Ring Road, Eldorado Apartment, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",WRONG PARKING,30.1,64.0,0.0,Saturday,11
8a618920ba97fff,0.7890887077254557,0.2785748835997338,46.800580444755276,1,6,0.7890887077254557,Tuesday,High,CRITICAL,12.95243599225741,77.70074858804526,"1st Cross Road, Salarpuria Sattva Supreme, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",PARKING IN A MAIN ROAD,622.6,54.4,0.0,Thursday,2
8a618920ba9ffff,0.9496983088423504,0.26664075154387357,44.795646259370756,5,14,0.9496983088423504,Saturday,High,CRITICAL,12.952440714108535,77.69954369426635,"Outer Ring Road, Salarpuria Sattva Supreme, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",PARKING IN A MAIN ROAD,669.8,59.9,0.0,Tuesday,4
8a618920baaffff,0.9102008370072593,0.2849028192490605,47.86367363384217,3,2,0.9102008370072593,Thursday,High,CRITICAL,12.95030175427535,77.69950696795073,"Outer Ring Road, Soulspace Paradigm, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",PARKING IN A MAIN ROAD,4412.7,59.2,0.0,Thursday,3
8a6189254007fff,0.330098519564044,0.19952498308341493,33.52019715801371,6,11,0.330098519564044,Sunday,Low,HIGH,12.92578811757826,77.67800356819559,"Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",WRONG PARKING,4.0,54.0,0.0,Tuesday,4
8a6189254017fff,0.8067530708886292,0.2402529891513664,40.362502177429555,2,6,0.8067530708886292,Wednesday,Medium,CRITICAL,12.926855112088589,77.67862410095935,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,879.0,49.0,0.0,Tuesday,2
8a618925401ffff,0.9428178985452423,0.24278508370118182,40.787894061798546,3,2,0.9428178985452423,Thursday,Medium,HIGH,12.926859904301036,77.67741960478689,"Outer Ring Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,209.1,53.0,0.0,Thursday,2
8a61892540affff,0.7848081843381457,0.2514032420672108,42.235744667291414,2,5,0.7848081843381457,Wednesday,High,HIGH,12.927926898680203,77.67804013363241,"Mahatma Gandhi 2nd Main Road, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,58.7,55.8,0.0,Wednesday,5
8a6189254187fff,0.9229283116209435,0.25014642634226664,42.0245996255008,5,5,0.9229283116209435,Saturday,Medium,CRITICAL,12.926845510906244,77.68103314188804,"RMZ Ecospace Internal Road, RMZ Ecospace Business Park, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,185.2,55.0,0.0,Saturday,5
8a618925418ffff,0.8217315245146267,0.2751649678272588,46.227714594979474,3,2,0.8217315245146267,Thursday,High,HIGH,12.926850314290396,77.67982861332665,"Outer Ring Road, Citilights Liberty Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,1154.9,53.8,0.0,Wednesday,2
8a618925419ffff,0.955973327857147,0.27598563082237026,46.36558597815821,1,8,0.955973327857147,Tuesday,High,HIGH,12.92791731734192,77.68044916721367,"Outer Ring Road, Citilights Liberty Apartment, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,1711.05,37.7,0.0,Saturday,4
8a618925450ffff,0.31838180014947126,0.18530760573594898,31.131677763639427,6,11,0.31838180014947126,Sunday,Low,HIGH,12.931113565669149,77.68351545913305,"Devarabisanahalli Road, KK Gardens, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,17.2,38.2,0.0,Tuesday,3
8a6189254517fff,0.8168514586368651,0.16949369705424114,28.47494110511251,5,8,0.8168514586368651,Saturday,Low,CRITICAL,12.932175802562483,77.68534066730555,"Devarabisanahalli Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,58.7,46.0,0.0,Saturday,8
8a618925451ffff,0.32322304686551184,0.18438197216112134,30.976171323068385,6,11,0.32322304686551184,Sunday,Low,HIGH,12.932180589862488,77.68413605995089,"Devarabisanahalli Road, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,76.1,45.0,0.0,Tuesday,3
8a618925452ffff,0.31838180014947126,0.1826047333560965,30.677595203824215,6,11,0.31838180014947126,Sunday,Low,HIGH,12.930041749708971,77.68409944923275,"Outer Ring Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",PARKING NEAR ROAD CROSSING,141.98000000000002,44.5,0.0,Tuesday,8
8a6189254537fff,0.8609132893710537,0.2540576259650141,42.681681162122366,2,8,0.8609132893710537,Wednesday,High,HIGH,12.931103976814482,77.68592466499416,"Outer Ring Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,1291.54,49.4,0.0,Tuesday,8
8a6189254c8ffff,0.3549524796538202,0.24863216329810317,41.77020343408133,0,11,0.3549524796538202,Monday,Medium,HIGH,12.928965112218547,77.68588804126546,"1st Cross Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,2.6,36.0,0.0,Thursday,8
8a6189254c97fff,0.3158412415528972,0.1892547284057022,31.79479437215797,6,11,0.3158412415528972,Sunday,Low,CRITICAL,12.930027328280705,77.68771329332522,"I Life Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,7.6,48.0,0.0,Wednesday,5
8a6189254c9ffff,0.8131632977973478,0.24938633095733348,41.896903600832026,3,3,0.8131632977973478,Thursday,Medium,CRITICAL,12.930032141011663,77.68650866243713,"Outer Ring Road, Vajram Esteva, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,45.4,54.8,0.0,Thursday,3
8a6189254cd7fff,0.8036721701071029,0.23912869812009926,40.173621284176676,4,8,0.8036721701071029,Friday,Medium,HIGH,12.928969923694345,77.68468343908717,"Bellandur Doddakannelli Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,138.6,48.4,0.0,Wednesday,4
8a618925b21ffff,0.19837485423496623,0.11547444345421987,19.399706500308938,6,11,0.19837485423496623,Sunday,Low,HIGH,12.95716796116519,77.57680132803186,"Kalasipalyam Main Road, Basappa Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",WRONG PARKING,28.3,26.0,1.0,Tuesday,3
8a618925b287fff,0.955502797033513,0.2675451409933495,44.94758368688271,2,7,0.955502797033513,Wednesday,High,CRITICAL,12.959301336693969,77.57804041970552,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,1391.25,29.7,1.0,Tuesday,5
8a618925b28ffff,0.9757164620336038,0.28757909386437513,48.31328776921502,0,14,0.9757164620336038,Monday,High,CRITICAL,12.959305445685848,77.5768371540682,"Tippu Sultan Palace Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,2450.3,63.5,1.0,Friday,11
8a618925b297fff,0.30152273364552307,0.17465060572516813,29.341301761828248,6,11,0.30152273364552307,Sunday,Low,HIGH,12.960368030785173,77.57865997845525,"Arumugam Mudaliar Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,11.25,63.7,1.0,Saturday,12
8a618925b29ffff,0.9096186650596828,0.25618665047887446,43.03935728045091,2,8,0.9096186650596828,Wednesday,High,CRITICAL,12.960372135406953,77.57745670027222,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,884.75,29.6,1.0,Wednesday,8
8a618925b2affff,0.9589837469116875,0.24264011585261583,40.76353946323946,6,10,0.9589837469116875,Sunday,Medium,HIGH,12.958234646820287,77.5774208695644,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",NO PARKING,414.2,26.6,1.0,Sunday,10
8a618925b2b7fff,0.19570301110244587,0.11070433542530976,18.59832835145204,6,11,0.19570301110244587,Sunday,Low,HIGH,12.959297222123707,77.57924370160245,"AM Road, KS Contey Layout, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,45.4,47.0,1.0,Saturday,7
8a618925b2d7fff,0.9218641959210906,0.26919757188788634,45.225192077164905,5,9,0.9218641959210906,Saturday,High,CRITICAL,12.959309549099553,77.57563390469123,"Tippu Sultan Palace Road, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,1433.05,42.8,1.0,Saturday,13
8a618925b607fff,0.9176795555833718,0.24669796903792812,41.445258798371924,2,8,0.9176795555833718,Wednesday,Medium,CRITICAL,12.963564041258348,77.58172203843483,"Sri Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,1071.75,30.1,1.0,Wednesday,9
8a618925b60ffff,0.9072146979541508,0.25029852047160456,42.050151439229566,3,1,0.9072146979541508,Thursday,Medium,CRITICAL,12.963568138352858,77.58051870635639,"Narasimha Raj Wadiyar Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,1331.95,32.0,1.0,Tuesday,2
8a618925b617fff,0.9270337106476025,0.23123245981130555,38.84705324829933,5,8,0.9270337106476025,Saturday,Medium,CRITICAL,12.964630756576444,77.58234164416459,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,869.9,30.3,1.0,Wednesday,11
8a618925b61ffff,0.8256841508539122,0.2516935454785944,42.28451564040386,4,1,0.8256841508539122,Friday,High,CRITICAL,12.96463484930316,77.58113829954088,"Silver Jubilee Park Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,950.3,31.8,1.0,Sunday,10
8a618925b627fff,0.35333795423417597,0.25132911019054033,42.22329051201078,0,10,0.35333795423417597,Monday,High,CRITICAL,12.962493223110128,77.58230577710503,"1st Cross Road, KG Layout, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,1.3,45.0,1.0,Sunday,8
8a618925b62ffff,0.3209754659358891,0.206172146714614,34.63692064805515,6,10,0.3209754659358891,Sunday,Low,CRITICAL,12.962497330152935,77.5811024413138,"Osman Khan Road, Potters Colony, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,10.0,75.0,1.0,Sunday,2
8a618925b637fff,0.904620982647678,0.25502450913898905,42.844117535350165,5,9,0.904620982647678,Saturday,High,CRITICAL,12.96355993858332,77.58292538677111,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,1119.0,62.3,1.0,Friday,10
8a618925b647fff,0.30459122578698156,0.17502733554860334,29.40459237216536,6,10,0.30459122578698156,Sunday,Low,CRITICAL,12.962505527498656,77.57869581850632,"1st Cross Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",PARKING IN A MAIN ROAD,10.2,50.0,1.0,Monday,8
8a618925b64ffff,0.7430759711574797,0.24236698716818675,40.71765384425537,1,4,0.7430759711574797,Tuesday,Medium,CRITICAL,12.962509617801986,77.57749253149154,"Kalasipalyam Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,255.3,26.9,1.0,Tuesday,5
8a618925b657fff,0.9490919969406725,0.2594528419119881,43.588077441214,5,8,0.9490919969406725,Saturday,High,CRITICAL,12.96357222986708,77.57931539053648,"Narasimha Raj Wadiyar Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,948.2,63.6,1.0,Sunday,0
8a618925b65ffff,0.8386518945888296,0.2586399263628898,43.45150762896549,0,23,0.8386518945888296,Monday,High,CRITICAL,12.963576315801202,77.57811209097589,"BGS Flyover, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,577.8,50.5,1.0,Sunday,9
8a618925b66ffff,0.8353135409287058,0.15504710580744818,26.047913775651296,5,2,0.8353135409287058,Saturday,Low,CRITICAL,12.961438829344893,77.5780762550849,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,710.85,52.2,1.0,Sunday,10
8a618925b677fff,0.23105551380926484,0.14744686130062412,24.771072698504852,6,11,0.23105551380926484,Sunday,Low,CRITICAL,12.9625014316157,77.57989912178063,"2nd Cross Road, New Bamboo Bazar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,2.5,56.2,1.0,Sunday,0
8a618925b687fff,0.2544691290044997,0.15293467747764902,25.693025816245036,6,11,0.2544691290044997,Sunday,Low,HIGH,12.9667682838388,77.58237751173624,"Sunkalpet Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,2.0,52.5,1.0,Sunday,13
8a618925b6a7fff,0.8096614122892675,0.19722902047170687,33.134475439246756,4,10,0.8096614122892675,Friday,Low,CRITICAL,12.965697476106142,77.58296125850306,"Sri Dharmaraya Swamy Temple Main Road, Ganigarpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,125.5,54.9,1.0,Wednesday,11
8a618925b6affff,0.7979032962674538,0.24029032657122346,40.36877486396554,4,5,0.7979032962674538,Friday,Medium,CRITICAL,12.965701564465514,77.58175790133416,"EV Lane, Maldarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,148.85,53.4,1.0,Saturday,7
8a618925b6c7fff,0.6891208322169267,0.2573866836335458,43.24096285043569,1,9,0.6891208322169267,Tuesday,High,CRITICAL,12.96570972444066,77.57935123577114,"SP Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,157.3,55.8,1.0,Sunday,10
8a618925b6cffff,0.9541345572221108,0.2086612616659222,35.05509195987493,4,1,0.9541345572221108,Friday,Low,CRITICAL,12.965713796056916,77.57814792737852,"Avenue Road, Ragipet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,366.0,52.9,1.0,Thursday,1
8a618925b6d7fff,0.3480088144619888,0.23747030696875338,39.89501157075057,6,10,0.3480088144619888,Sunday,Medium,HIGH,12.966776435078748,77.57997082108213,"Sri Dharmaraya Swamy Temple Main Road, Kumberpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,39.75,63.4,1.0,Friday,11
8a618925b6dffff,0.8852419353322152,0.15458598119409464,25.9704448406079,3,8,0.8852419353322152,Thursday,Low,CRITICAL,12.966780502326666,77.57876750014356,"Avenue Road, Medarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,246.1,49.7,1.0,Tuesday,9
8a618925b6e7fff,0.8667309150670454,0.2510524999319261,42.17681998856358,2,6,0.8667309150670454,Wednesday,Medium,CRITICAL,12.964638936449076,77.57993497117546,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,1510.55,31.8,1.0,Sunday,10
8a618925b6effff,0.8976981911506126,0.23966969855906828,40.26450935792347,0,0,0.8976981911506126,Monday,Medium,CRITICAL,12.964643018014456,77.57873165906909,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,2232.8,29.1,1.0,Sunday,9
8a618925b6f7fff,0.8476258112418866,0.2054266424983428,34.51167593972159,3,11,0.8476258112418866,Thursday,Low,CRITICAL,12.965705647243604,77.58055456042328,"Ramaswamy Shetty Road, Gollarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,39.65,58.1,1.0,Thursday,11
